phrase_type,phrase,cases_with,occurrences
root_verb,refer,1,1
root_verb,refuse,1,1
root_verb,refute,1,1
root_verb,reject,1,1
root_verb,relate,1,1
root_verb,release,1,1
root_verb,remain,1,1
root_verb,render,1,1
root_verb,reply,1,1
root_verb,represent,1,1
root_verb,require,1,1
root_verb,result,1,1
root_verb,revoke,1,1
root_verb,risk,1,1
root_verb,satisfy,1,1
root_verb,scream,1,1
root_verb,shout,1,1
root_verb,show,1,1
root_verb,slide,1,1
root_verb,sound,1,1
root_verb,speak,1,1
root_verb,stress,1,1
root_verb,succeed,1,1
root_verb,suffer,1,1
root_verb,sum,1,1
root_verb,supply,1,1
root_verb,tend,1,1
root_verb,treat,1,1
root_verb,uphold,1,1
root_verb,venture,1,1
root_verb,wrap,1,1
root_verb,write,1,1
