case_id,src_label,dst_label,count
CASE_00114,joint_enterprise_presence,abduction,6
CASE_00114,joint_enterprise_presence,actus_reus_killing,30
CASE_00114,joint_enterprise_presence,assault_method_shooting,93
CASE_00114,joint_enterprise_presence,causation,78
CASE_00114,joint_enterprise_presence,confession_or_admission,3
CASE_00114,joint_enterprise_presence,joint_enterprise_presence,6
CASE_00114,joint_enterprise_presence,location_public_space,21
CASE_00114,joint_enterprise_presence,mens_rea_intent_to_kill,9
CASE_00114,joint_enterprise_presence,murder,108
CASE_00114,joint_enterprise_presence,prior_threats,3
CASE_00114,joint_enterprise_presence,self_defence_legal,54
CASE_00114,joint_enterprise_presence,unlawful_killing,9
CASE_00114,joint_enterprise_presence,weapon_firearm,90
CASE_00114,joint_enterprise_presence,weapon_present,27
CASE_00114,location_public_space,abduction,14
CASE_00114,location_public_space,actus_reus_killing,70
CASE_00114,location_public_space,assault_method_shooting,217
CASE_00114,location_public_space,causation,182
CASE_00114,location_public_space,confession_or_admission,7
CASE_00114,location_public_space,joint_enterprise_presence,21
CASE_00114,location_public_space,location_public_space,42
CASE_00114,location_public_space,mens_rea_intent_to_kill,21
CASE_00114,location_public_space,murder,252
CASE_00114,location_public_space,prior_threats,7
CASE_00114,location_public_space,self_defence_legal,126
CASE_00114,location_public_space,unlawful_killing,21
CASE_00114,location_public_space,weapon_firearm,210
CASE_00114,location_public_space,weapon_present,63
CASE_00114,mens_rea_intent_to_kill,abduction,6
CASE_00114,mens_rea_intent_to_kill,actus_reus_killing,30
CASE_00114,mens_rea_intent_to_kill,assault_method_shooting,93
CASE_00114,mens_rea_intent_to_kill,causation,78
CASE_00114,mens_rea_intent_to_kill,confession_or_admission,3
CASE_00114,mens_rea_intent_to_kill,joint_enterprise_presence,9
CASE_00114,mens_rea_intent_to_kill,location_public_space,21
CASE_00114,mens_rea_intent_to_kill,mens_rea_intent_to_kill,6
CASE_00114,mens_rea_intent_to_kill,murder,108
CASE_00114,mens_rea_intent_to_kill,prior_threats,3
CASE_00114,mens_rea_intent_to_kill,self_defence_legal,54
CASE_00114,mens_rea_intent_to_kill,unlawful_killing,9
CASE_00114,mens_rea_intent_to_kill,weapon_firearm,90
CASE_00114,mens_rea_intent_to_kill,weapon_present,27
CASE_00114,murder,abduction,72
CASE_00114,murder,actus_reus_killing,360
CASE_00114,murder,assault_method_shooting,1116
CASE_00114,murder,causation,936
CASE_00114,murder,confession_or_admission,36
CASE_00114,murder,joint_enterprise_presence,108
CASE_00114,murder,location_public_space,252
CASE_00114,murder,mens_rea_intent_to_kill,108
CASE_00114,murder,murder,1260
CASE_00114,murder,prior_threats,36
CASE_00114,murder,self_defence_legal,648
CASE_00114,murder,unlawful_killing,108
CASE_00114,murder,weapon_firearm,1080
CASE_00114,murder,weapon_present,324
CASE_00114,prior_threats,abduction,2
CASE_00114,prior_threats,actus_reus_killing,10
CASE_00114,prior_threats,assault_method_shooting,31
CASE_00114,prior_threats,causation,26
CASE_00114,prior_threats,confession_or_admission,1
CASE_00114,prior_threats,joint_enterprise_presence,3
CASE_00114,prior_threats,location_public_space,7
CASE_00114,prior_threats,mens_rea_intent_to_kill,3
CASE_00114,prior_threats,murder,36
CASE_00114,prior_threats,self_defence_legal,18
CASE_00114,prior_threats,unlawful_killing,3
CASE_00114,prior_threats,weapon_firearm,30
CASE_00114,prior_threats,weapon_present,9
CASE_00114,self_defence_legal,abduction,36
CASE_00114,self_defence_legal,actus_reus_killing,180
CASE_00114,self_defence_legal,assault_method_shooting,558
CASE_00114,self_defence_legal,causation,468
CASE_00114,self_defence_legal,confession_or_admission,18
CASE_00114,self_defence_legal,joint_enterprise_presence,54
CASE_00114,self_defence_legal,location_public_space,126
CASE_00114,self_defence_legal,mens_rea_intent_to_kill,54
CASE_00114,self_defence_legal,murder,648
CASE_00114,self_defence_legal,prior_threats,18
CASE_00114,self_defence_legal,self_defence_legal,306
CASE_00114,self_defence_legal,unlawful_killing,54
CASE_00114,self_defence_legal,weapon_firearm,540
CASE_00114,self_defence_legal,weapon_present,162
CASE_00114,unlawful_killing,abduction,6
CASE_00114,unlawful_killing,actus_reus_killing,30
CASE_00114,unlawful_killing,assault_method_shooting,93
CASE_00114,unlawful_killing,causation,78
CASE_00114,unlawful_killing,confession_or_admission,3
CASE_00114,unlawful_killing,joint_enterprise_presence,9
CASE_00114,unlawful_killing,location_public_space,21
CASE_00114,unlawful_killing,mens_rea_intent_to_kill,9
CASE_00114,unlawful_killing,murder,108
CASE_00114,unlawful_killing,prior_threats,3
CASE_00114,unlawful_killing,self_defence_legal,54
CASE_00114,unlawful_killing,unlawful_killing,6
CASE_00114,unlawful_killing,weapon_firearm,90
CASE_00114,unlawful_killing,weapon_present,27
CASE_00114,weapon_firearm,abduction,60
CASE_00114,weapon_firearm,actus_reus_killing,300
CASE_00114,weapon_firearm,assault_method_shooting,930
CASE_00114,weapon_firearm,causation,780
CASE_00114,weapon_firearm,confession_or_admission,30
CASE_00114,weapon_firearm,joint_enterprise_presence,90
CASE_00114,weapon_firearm,location_public_space,210
CASE_00114,weapon_firearm,mens_rea_intent_to_kill,90
CASE_00114,weapon_firearm,murder,1080
CASE_00114,weapon_firearm,prior_threats,30
CASE_00114,weapon_firearm,self_defence_legal,540
CASE_00114,weapon_firearm,unlawful_killing,90
CASE_00114,weapon_firearm,weapon_firearm,870
CASE_00114,weapon_firearm,weapon_present,270
CASE_00114,weapon_present,abduction,18
CASE_00114,weapon_present,actus_reus_killing,90
CASE_00114,weapon_present,assault_method_shooting,279
CASE_00114,weapon_present,causation,234
CASE_00114,weapon_present,confession_or_admission,9
CASE_00114,weapon_present,joint_enterprise_presence,27
CASE_00114,weapon_present,location_public_space,63
CASE_00114,weapon_present,mens_rea_intent_to_kill,27
CASE_00114,weapon_present,murder,324
CASE_00114,weapon_present,prior_threats,9
CASE_00114,weapon_present,self_defence_legal,162
CASE_00114,weapon_present,unlawful_killing,27
CASE_00114,weapon_present,weapon_firearm,270
CASE_00114,weapon_present,weapon_present,72
CASE_00116,accessory_or_complicity,accessory_or_complicity,72
CASE_00116,accessory_or_complicity,assault_method_blunt_force,18
CASE_00116,accessory_or_complicity,assault_method_stabbing,18
CASE_00116,accessory_or_complicity,confession_or_admission,18
CASE_00116,accessory_or_complicity,joint_enterprise_presence,9
CASE_00116,accessory_or_complicity,location_public_space,90
CASE_00116,accessory_or_complicity,loss_of_control,18
CASE_00116,accessory_or_complicity,mens_rea_intent_to_kill,18
CASE_00116,accessory_or_complicity,murder,297
CASE_00116,accessory_or_complicity,unlawful_killing,9
CASE_00116,accessory_or_complicity,weapon_blunt,9
CASE_00116,accessory_or_complicity,weapon_firearm,18
CASE_00116,accessory_or_complicity,weapon_present,9
CASE_00116,accessory_or_complicity,weapon_sharp,198
CASE_00116,assault_method_blunt_force,accessory_or_complicity,18
CASE_00116,assault_method_blunt_force,assault_method_blunt_force,2
CASE_00116,assault_method_blunt_force,assault_method_stabbing,4
CASE_00116,assault_method_blunt_force,confession_or_admission,4
CASE_00116,assault_method_blunt_force,joint_enterprise_presence,2
CASE_00116,assault_method_blunt_force,location_public_space,20
CASE_00116,assault_method_blunt_force,loss_of_control,4
CASE_00116,assault_method_blunt_force,mens_rea_intent_to_kill,4
CASE_00116,assault_method_blunt_force,murder,66
CASE_00116,assault_method_blunt_force,unlawful_killing,2
CASE_00116,assault_method_blunt_force,weapon_blunt,2
CASE_00116,assault_method_blunt_force,weapon_firearm,4
CASE_00116,assault_method_blunt_force,weapon_present,2
CASE_00116,assault_method_blunt_force,weapon_sharp,44
CASE_00116,assault_method_stabbing,accessory_or_complicity,18
CASE_00116,assault_method_stabbing,assault_method_blunt_force,4
CASE_00116,assault_method_stabbing,assault_method_stabbing,2
CASE_00116,assault_method_stabbing,confession_or_admission,4
CASE_00116,assault_method_stabbing,joint_enterprise_presence,2
CASE_00116,assault_method_stabbing,location_public_space,20
CASE_00116,assault_method_stabbing,loss_of_control,4
CASE_00116,assault_method_stabbing,mens_rea_intent_to_kill,4
CASE_00116,assault_method_stabbing,murder,66
CASE_00116,assault_method_stabbing,unlawful_killing,2
CASE_00116,assault_method_stabbing,weapon_blunt,2
CASE_00116,assault_method_stabbing,weapon_firearm,4
CASE_00116,assault_method_stabbing,weapon_present,2
CASE_00116,assault_method_stabbing,weapon_sharp,44
CASE_00116,confession_or_admission,accessory_or_complicity,18
CASE_00116,confession_or_admission,assault_method_blunt_force,4
CASE_00116,confession_or_admission,assault_method_stabbing,4
CASE_00116,confession_or_admission,confession_or_admission,2
CASE_00116,confession_or_admission,joint_enterprise_presence,2
CASE_00116,confession_or_admission,location_public_space,20
CASE_00116,confession_or_admission,loss_of_control,4
CASE_00116,confession_or_admission,mens_rea_intent_to_kill,4
CASE_00116,confession_or_admission,murder,66
CASE_00116,confession_or_admission,unlawful_killing,2
CASE_00116,confession_or_admission,weapon_blunt,2
CASE_00116,confession_or_admission,weapon_firearm,4
CASE_00116,confession_or_admission,weapon_present,2
CASE_00116,confession_or_admission,weapon_sharp,44
CASE_00116,joint_enterprise_presence,accessory_or_complicity,9
CASE_00116,joint_enterprise_presence,assault_method_blunt_force,2
CASE_00116,joint_enterprise_presence,assault_method_stabbing,2
CASE_00116,joint_enterprise_presence,confession_or_admission,2
CASE_00116,joint_enterprise_presence,location_public_space,10
CASE_00116,joint_enterprise_presence,loss_of_control,2
CASE_00116,joint_enterprise_presence,mens_rea_intent_to_kill,2
CASE_00116,joint_enterprise_presence,murder,33
CASE_00116,joint_enterprise_presence,unlawful_killing,1
CASE_00116,joint_enterprise_presence,weapon_blunt,1
CASE_00116,joint_enterprise_presence,weapon_firearm,2
CASE_00116,joint_enterprise_presence,weapon_present,1
CASE_00116,joint_enterprise_presence,weapon_sharp,22
CASE_00116,location_public_space,accessory_or_complicity,90
CASE_00116,location_public_space,assault_method_blunt_force,20
CASE_00116,location_public_space,assault_method_stabbing,20
CASE_00116,location_public_space,confession_or_admission,20
CASE_00116,location_public_space,joint_enterprise_presence,10
CASE_00116,location_public_space,location_public_space,90
CASE_00116,location_public_space,loss_of_control,20
CASE_00116,location_public_space,mens_rea_intent_to_kill,20
CASE_00116,location_public_space,murder,330
CASE_00116,location_public_space,unlawful_killing,10
CASE_00116,location_public_space,weapon_blunt,10
CASE_00116,location_public_space,weapon_firearm,20
CASE_00116,location_public_space,weapon_present,10
CASE_00116,location_public_space,weapon_sharp,220
CASE_00116,loss_of_control,accessory_or_complicity,18
CASE_00116,loss_of_control,assault_method_blunt_force,4
CASE_00116,loss_of_control,assault_method_stabbing,4
CASE_00116,loss_of_control,confession_or_admission,4
CASE_00116,loss_of_control,joint_enterprise_presence,2
CASE_00116,loss_of_control,location_public_space,20
CASE_00116,loss_of_control,loss_of_control,2
CASE_00116,loss_of_control,mens_rea_intent_to_kill,4
CASE_00116,loss_of_control,murder,66
CASE_00116,loss_of_control,unlawful_killing,2
CASE_00116,loss_of_control,weapon_blunt,2
CASE_00116,loss_of_control,weapon_firearm,4
CASE_00116,loss_of_control,weapon_present,2
CASE_00116,loss_of_control,weapon_sharp,44
CASE_00116,mens_rea_intent_to_kill,accessory_or_complicity,18
CASE_00116,mens_rea_intent_to_kill,assault_method_blunt_force,4
CASE_00116,mens_rea_intent_to_kill,assault_method_stabbing,4
CASE_00116,mens_rea_intent_to_kill,confession_or_admission,4
CASE_00116,mens_rea_intent_to_kill,joint_enterprise_presence,2
CASE_00116,mens_rea_intent_to_kill,location_public_space,20
CASE_00116,mens_rea_intent_to_kill,loss_of_control,4
CASE_00116,mens_rea_intent_to_kill,mens_rea_intent_to_kill,2
CASE_00116,mens_rea_intent_to_kill,murder,66
CASE_00116,mens_rea_intent_to_kill,unlawful_killing,2
CASE_00116,mens_rea_intent_to_kill,weapon_blunt,2
CASE_00116,mens_rea_intent_to_kill,weapon_firearm,4
CASE_00116,mens_rea_intent_to_kill,weapon_present,2
CASE_00116,mens_rea_intent_to_kill,weapon_sharp,44
CASE_00116,murder,accessory_or_complicity,297
CASE_00116,murder,assault_method_blunt_force,66
CASE_00116,murder,assault_method_stabbing,66
CASE_00116,murder,confession_or_admission,66
CASE_00116,murder,joint_enterprise_presence,33
CASE_00116,murder,location_public_space,330
CASE_00116,murder,loss_of_control,66
CASE_00116,murder,mens_rea_intent_to_kill,66
CASE_00116,murder,murder,1056
CASE_00116,murder,unlawful_killing,33
CASE_00116,murder,weapon_blunt,33
CASE_00116,murder,weapon_firearm,66
CASE_00116,murder,weapon_present,33
CASE_00116,murder,weapon_sharp,726
CASE_00116,unlawful_killing,accessory_or_complicity,9
CASE_00116,unlawful_killing,assault_method_blunt_force,2
CASE_00116,unlawful_killing,assault_method_stabbing,2
CASE_00116,unlawful_killing,confession_or_admission,2
CASE_00116,unlawful_killing,joint_enterprise_presence,1
CASE_00116,unlawful_killing,location_public_space,10
CASE_00116,unlawful_killing,loss_of_control,2
CASE_00116,unlawful_killing,mens_rea_intent_to_kill,2
CASE_00116,unlawful_killing,murder,33
CASE_00116,unlawful_killing,weapon_blunt,1
CASE_00116,unlawful_killing,weapon_firearm,2
CASE_00116,unlawful_killing,weapon_present,1
CASE_00116,unlawful_killing,weapon_sharp,22
CASE_00116,weapon_blunt,accessory_or_complicity,9
CASE_00116,weapon_blunt,assault_method_blunt_force,2
CASE_00116,weapon_blunt,assault_method_stabbing,2
CASE_00116,weapon_blunt,confession_or_admission,2
CASE_00116,weapon_blunt,joint_enterprise_presence,1
CASE_00116,weapon_blunt,location_public_space,10
CASE_00116,weapon_blunt,loss_of_control,2
CASE_00116,weapon_blunt,mens_rea_intent_to_kill,2
CASE_00116,weapon_blunt,murder,33
CASE_00116,weapon_blunt,unlawful_killing,1
CASE_00116,weapon_blunt,weapon_firearm,2
CASE_00116,weapon_blunt,weapon_present,1
CASE_00116,weapon_blunt,weapon_sharp,22
CASE_00116,weapon_firearm,accessory_or_complicity,18
CASE_00116,weapon_firearm,assault_method_blunt_force,4
CASE_00116,weapon_firearm,assault_method_stabbing,4
CASE_00116,weapon_firearm,confession_or_admission,4
CASE_00116,weapon_firearm,joint_enterprise_presence,2
CASE_00116,weapon_firearm,location_public_space,20
CASE_00116,weapon_firearm,loss_of_control,4
CASE_00116,weapon_firearm,mens_rea_intent_to_kill,4
CASE_00116,weapon_firearm,murder,66
CASE_00116,weapon_firearm,unlawful_killing,2
CASE_00116,weapon_firearm,weapon_blunt,2
CASE_00116,weapon_firearm,weapon_firearm,2
CASE_00116,weapon_firearm,weapon_present,2
CASE_00116,weapon_firearm,weapon_sharp,44
CASE_00116,weapon_present,accessory_or_complicity,9
CASE_00116,weapon_present,assault_method_blunt_force,2
CASE_00116,weapon_present,assault_method_stabbing,2
CASE_00116,weapon_present,confession_or_admission,2
CASE_00116,weapon_present,joint_enterprise_presence,1
CASE_00116,weapon_present,location_public_space,10
CASE_00116,weapon_present,loss_of_control,2
CASE_00116,weapon_present,mens_rea_intent_to_kill,2
CASE_00116,weapon_present,murder,33
CASE_00116,weapon_present,unlawful_killing,1
CASE_00116,weapon_present,weapon_blunt,1
CASE_00116,weapon_present,weapon_firearm,2
CASE_00116,weapon_present,weapon_sharp,22
CASE_00116,weapon_sharp,accessory_or_complicity,198
CASE_00116,weapon_sharp,assault_method_blunt_force,44
CASE_00116,weapon_sharp,assault_method_stabbing,44
CASE_00116,weapon_sharp,confession_or_admission,44
